stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
ES:Euskotren:StopPlace:1468:,,Atxuri,,"Calle Atxuri, 5-6 / Bilbao",43.254113,-2.921513,ES:Euskotren:Zone:20:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:14680:,,Atxuri,,"Calle Atxuri, 5-6 / Bilbao",43.254113,-2.921513,ES:Euskotren:Zone:20:,,2,ES:Euskotren:StopPlace:1468:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14681:,,Atxuri,,"Calle Atxuri, 5-6 / Bilbao",43.254113,-2.921513,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1468:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1469:,,Uribitarte,,Calle Uribitarte / Bilbao,43.266303,-2.928733,ES:Euskotren:Zone:20:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:14690:,,Uribitarte,,Calle Uribitarte / Bilbao,43.266303,-2.928733,ES:Euskotren:Zone:20:,,2,ES:Euskotren:StopPlace:1469:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14691:,,Uribitarte,,Calle Uribitarte / Bilbao,43.266303,-2.928733,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1469:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14692:,,Uribitarte,,Calle Uribitarte / Bilbao,43.266303,-2.928733,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1469:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1470:,,San Mames,,Av Juan Antonio Zunzunegui / Bilbao,43.261742,-2.948939,ES:Euskotren:Zone:20:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:14700:,,San Mames,,Av Juan Antonio Zunzunegui / Bilbao,43.261742,-2.948939,ES:Euskotren:Zone:20:,,2,ES:Euskotren:StopPlace:1470:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14701:,,San Mames,,Av Juan Antonio Zunzunegui / Bilbao,43.261742,-2.948939,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1470:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14702:,,San Mames,,Av Juan Antonio Zunzunegui / Bilbao,43.261742,-2.948939,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1470:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1471:,,Abando,,"Calle Navarra, 5 / Bilbao",43.261052,-2.926658,ES:Euskotren:Zone:20:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:14710:,,Abando,,"Calle Navarra, 5 / Bilbao",43.261052,-2.926658,ES:Euskotren:Zone:20:,,2,ES:Euskotren:StopPlace:1471:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14711:,,Abando,,"Calle Navarra, 5 / Bilbao",43.261052,-2.926658,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1471:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1472:,,Hospital/Ospitalea,,Calle Gurtubay / Bilbao,43.259796,-2.951244,ES:Euskotren:Zone:20:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:14720:,,Hospital/Ospitalea,,Calle Gurtubay / Bilbao,43.259796,-2.951244,ES:Euskotren:Zone:20:,,2,ES:Euskotren:StopPlace:1472:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14721:,,Hospital/Ospitalea,,Calle Gurtubay / Bilbao,43.259796,-2.951244,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1472:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14722:,,Hospital/Ospitalea,,Calle Gurtubay / Bilbao,43.259796,-2.951244,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1472:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1473:,,Ribera,,Calle de la Ribera / Bilbao,43.255795,-2.924369,ES:Euskotren:Zone:20:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:14730:,,Ribera,,Calle de la Ribera / Bilbao,43.255795,-2.924369,ES:Euskotren:Zone:20:,,2,ES:Euskotren:StopPlace:1473:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14731:,,Ribera,,Calle de la Ribera / Bilbao,43.255795,-2.924369,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1473:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1474:,,Sabino Arana,,"Av de Sabino Arana, 8 / Bilbao",43.263192,-2.946222,ES:Euskotren:Zone:20:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:14740:,,Sabino Arana,,"Av de Sabino Arana, 8 / Bilbao",43.263192,-2.946222,ES:Euskotren:Zone:20:,,2,ES:Euskotren:StopPlace:1474:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14741:,,Sabino Arana,,"Av de Sabino Arana, 8 / Bilbao",43.263192,-2.946222,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1474:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14742:,,Sabino Arana,,"Av de Sabino Arana, 8 / Bilbao",43.263192,-2.946222,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1474:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1475:,,Abandoibarra,,Av de Abandoibarra / Bilbao,43.268585,-2.9407,ES:Euskotren:Zone:20:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:14750:,,Abandoibarra,,Av de Abandoibarra / Bilbao,43.268585,-2.9407,ES:Euskotren:Zone:20:,,2,ES:Euskotren:StopPlace:1475:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14751:,,Abandoibarra,,Av de Abandoibarra / Bilbao,43.268585,-2.9407,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1475:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14752:,,Abandoibarra,,Av de Abandoibarra / Bilbao,43.268585,-2.9407,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1475:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1476:,,Guggenheim,,Av de Abandoibarra / Bilbao,43.2687,-2.936763,ES:Euskotren:Zone:20:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:14760:,,Guggenheim,,Av de Abandoibarra / Bilbao,43.2687,-2.936763,ES:Euskotren:Zone:20:,,2,ES:Euskotren:StopPlace:1476:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14761:,,Guggenheim,,Av de Abandoibarra / Bilbao,43.2687,-2.936763,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1476:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14762:,,Guggenheim,,Av de Abandoibarra / Bilbao,43.2687,-2.936763,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1476:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1477:,,La Casilla,,"C/ Autonomía, 56 / Bilbao",43.257767,-2.944349,ES:Euskotren:Zone:20:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:14770:,,La Casilla,,"C/ Autonomía, 56 / Bilbao",43.257767,-2.944349,ES:Euskotren:Zone:20:,,2,ES:Euskotren:StopPlace:1477:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14772:,,La Casilla,,"C/ Autonomía, 56 / Bilbao",43.257767,-2.944349,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1477:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1478:,,Pio Baroja,,"Uribitarte Ibiltokia, 1 / Bilbao",43.264483,-2.926262,ES:Euskotren:Zone:20:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:14780:,,Pio Baroja,,"Uribitarte Ibiltokia, 1 / Bilbao",43.264483,-2.926262,ES:Euskotren:Zone:20:,,2,ES:Euskotren:StopPlace:1478:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14781:,,Pio Baroja,,"Uribitarte Ibiltokia, 1 / Bilbao",43.264483,-2.926262,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1478:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14782:,,Pio Baroja,,"Uribitarte Ibiltokia, 1 / Bilbao",43.264483,-2.926262,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1478:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1479:,,Euskalduna,,Av de Abandoibarra / Bilbao,43.266261,-2.943894,ES:Euskotren:Zone:20:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:14790:,,Euskalduna,,Av de Abandoibarra / Bilbao,43.266261,-2.943894,ES:Euskotren:Zone:20:,,2,ES:Euskotren:StopPlace:1479:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14791:,,Euskalduna,,Av de Abandoibarra / Bilbao,43.266261,-2.943894,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1479:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14792:,,Euskalduna,,Av de Abandoibarra / Bilbao,43.266261,-2.943894,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1479:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1480:,,Arriaga,,"Calle de la Ribera, 4 / Bilbao",43.25907,-2.925938,ES:Euskotren:Zone:20:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:14800:,,Arriaga,,"Calle de la Ribera, 4 / Bilbao",43.25907,-2.925938,ES:Euskotren:Zone:20:,,2,ES:Euskotren:StopPlace:1480:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14801:,,Arriaga,,"Calle de la Ribera, 4 / Bilbao",43.25907,-2.925938,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1480:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14802:,,Arriaga,,"Calle de la Ribera, 4 / Bilbao",43.25907,-2.925938,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1480:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1481:,,Basurto,,,43.257993,-2.949072,ES:Euskotren:Zone:20:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:14810:,,Basurto,,,43.257993,-2.949072,ES:Euskotren:Zone:20:,,2,ES:Euskotren:StopPlace:1481:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14811:,,Basurto,,,43.257993,-2.949072,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1481:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:14812:,,Basurto,,,43.257993,-2.949072,ES:Euskotren:Zone:20:,,0,ES:Euskotren:StopPlace:1481:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1559:,,Gernikako Arbola,,Gernikako Arbola Kalea / Vitoria-Gasteiz,42.86482,-2.68086,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:15590:,,Gernikako Arbola,,Gernikako Arbola Kalea / Vitoria-Gasteiz,42.86482,-2.68086,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:1559:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15591:,,Gernikako Arbola,,Gernikako Arbola Kalea / Vitoria-Gasteiz,42.86482,-2.68086,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1559:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15592:,,Gernikako Arbola,,Gernikako Arbola Kalea / Vitoria-Gasteiz,42.86482,-2.68086,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1559:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1560:,,Abetxuko,,Calle Araka / Vitoria-Gasteiz,42.876277,-2.679599,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:15600:,,Abetxuko,,Calle Araka / Vitoria-Gasteiz,42.876277,-2.679599,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:1560:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15601:,,Abetxuko,,Calle Araka / Vitoria-Gasteiz,42.876277,-2.679599,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1560:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15602:,,Abetxuko,,Calle Araka / Vitoria-Gasteiz,42.876277,-2.679599,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1560:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1561:,,Lovaina,,"Magdalena Kalea, 12 / Vitoria-Gasteiz",42.846246,-2.67851,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:15610:,,Lovaina,,"Magdalena Kalea, 12 / Vitoria-Gasteiz",42.846246,-2.67851,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:1561:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15611:,,Lovaina,,"Magdalena Kalea, 12 / Vitoria-Gasteiz",42.846246,-2.67851,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1561:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15612:,,Lovaina,,"Magdalena Kalea, 12 / Vitoria-Gasteiz",42.846246,-2.67851,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1561:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1562:,,Landaberde,,"Landaberde Kalea, 15-29 / Vitoria-Gasteiz",42.866206,-2.698489,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:15620:,,Landaberde,,"Landaberde Kalea, 15-29 / Vitoria-Gasteiz",42.866206,-2.698489,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:1562:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15621:,,Landaberde,,"Landaberde Kalea, 15-29 / Vitoria-Gasteiz",42.866206,-2.698489,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1562:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15622:,,Landaberde,,"Landaberde Kalea, 15-29 / Vitoria-Gasteiz",42.866206,-2.698489,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1562:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1563:,,Forondako Atea/Portal De Foronda,,"Forondako Atea, 32 / Vitoria-Gasteiz",42.862903,-2.684497,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:15630:,,Forondako Atea/Portal De Foronda,,"Forondako Atea, 32 / Vitoria-Gasteiz",42.862903,-2.684497,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:1563:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15631:,,Forondako Atea/Portal De Foronda,,"Forondako Atea, 32 / Vitoria-Gasteiz",42.862903,-2.684497,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1563:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15632:,,Forondako Atea/Portal De Foronda,,"Forondako Atea, 32 / Vitoria-Gasteiz",42.862903,-2.684497,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1563:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1564:,,Legebiltzarra/Parlamento,,"Alaba Jeneralaren Kalea, 1 / Vitoria-Gasteiz",42.845328,-2.674377,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:15640:,,Legebiltzarra/Parlamento,,"Alaba Jeneralaren Kalea, 1 / Vitoria-Gasteiz",42.845328,-2.674377,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:1564:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15641:,,Legebiltzarra/Parlamento,,"Alaba Jeneralaren Kalea, 1 / Vitoria-Gasteiz",42.845328,-2.674377,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1564:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15642:,,Legebiltzarra/Parlamento,,"Alaba Jeneralaren Kalea, 1 / Vitoria-Gasteiz",42.845328,-2.674377,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1564:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1565:,,Ibaiondo,,"Landaberde Kalea, 4-10 / Vitoria-Gasteiz",42.864798,-2.702087,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:15650:,,Ibaiondo,,"Landaberde Kalea, 4-10 / Vitoria-Gasteiz",42.864798,-2.702087,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:1565:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15651:,,Ibaiondo,,"Landaberde Kalea, 4-10 / Vitoria-Gasteiz",42.864798,-2.702087,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1565:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15652:,,Ibaiondo,,"Landaberde Kalea, 4-10 / Vitoria-Gasteiz",42.864798,-2.702087,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1565:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1566:,,Europa,,"Gasteiz Hiribidea, 74 / Vitoria-Gasteiz",42.852541,-2.680251,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:15660:,,Europa,,"Gasteiz Hiribidea, 74 / Vitoria-Gasteiz",42.852541,-2.680251,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:1566:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15661:,,Europa,,"Gasteiz Hiribidea, 74 / Vitoria-Gasteiz",42.852541,-2.680251,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1566:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15662:,,Europa,,"Gasteiz Hiribidea, 74 / Vitoria-Gasteiz",42.852541,-2.680251,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1566:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1567:,,Lakuabizkarra,,"Wellingtongo Dukea Kalea, 27 / Vitoria-Gasteiz",42.863127,-2.694579,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:15670:,,Lakuabizkarra,,"Wellingtongo Dukea Kalea, 27 / Vitoria-Gasteiz",42.863127,-2.694579,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:1567:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15671:,,Lakuabizkarra,,"Wellingtongo Dukea Kalea, 27 / Vitoria-Gasteiz",42.863127,-2.694579,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1567:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15672:,,Lakuabizkarra,,"Wellingtongo Dukea Kalea, 27 / Vitoria-Gasteiz",42.863127,-2.694579,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1567:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1568:,,Kristo,,"Calle del Cristo, 2 / Vitoria-Gasteiz",42.874085,-2.6776,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:15680:,,Kristo,,"Calle del Cristo, 2 / Vitoria-Gasteiz",42.874085,-2.6776,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:1568:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15681:,,Kristo,,"Calle del Cristo, 2 / Vitoria-Gasteiz",42.874085,-2.6776,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1568:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1569:,,Artapadura,,"Arriagako Atea, 76 / Vitoria-Gasteiz",42.869514,-2.680272,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:15690:,,Artapadura,,"Arriagako Atea, 76 / Vitoria-Gasteiz",42.869514,-2.680272,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:1569:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15691:,,Artapadura,,"Arriagako Atea, 76 / Vitoria-Gasteiz",42.869514,-2.680272,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1569:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15692:,,Artapadura,,"Arriagako Atea, 76 / Vitoria-Gasteiz",42.869514,-2.680272,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1569:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1570:,,Arriaga,,"Arriagako Atea, 64 / Vitoria-Gasteiz",42.866638,-2.678658,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:15700:,,Arriaga,,"Arriagako Atea, 64 / Vitoria-Gasteiz",42.866638,-2.678658,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:1570:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15701:,,Arriaga,,"Arriagako Atea, 64 / Vitoria-Gasteiz",42.866638,-2.678658,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1570:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15702:,,Arriaga,,"Arriagako Atea, 64 / Vitoria-Gasteiz",42.866638,-2.678658,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1570:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1571:,,Intermodal,,"Forondako Atea, 7 / Vitoria-Gasteiz",42.86036,-2.682798,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:15710:,,Intermodal,,"Forondako Atea, 7 / Vitoria-Gasteiz",42.86036,-2.682798,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:1571:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15711:,,Intermodal,,"Forondako Atea, 7 / Vitoria-Gasteiz",42.86036,-2.682798,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1571:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15712:,,Intermodal,,"Forondako Atea, 7 / Vitoria-Gasteiz",42.86036,-2.682798,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1571:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1572:,,Honduras,,"Honduras Kalea, 5-7 / Vitoria-Gasteiz",42.857247,-2.681146,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:15720:,,Honduras,,"Honduras Kalea, 5-7 / Vitoria-Gasteiz",42.857247,-2.681146,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:1572:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15721:,,Honduras,,"Honduras Kalea, 5-7 / Vitoria-Gasteiz",42.857247,-2.681146,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1572:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15722:,,Honduras,,"Honduras Kalea, 5-7 / Vitoria-Gasteiz",42.857247,-2.681146,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1572:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1573:,,Angulema,,"Angulema Kalea, 5 / Vitoria-Gasteiz",42.84336,-2.667699,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:15730:,,Angulema,,"Angulema Kalea, 5 / Vitoria-Gasteiz",42.84336,-2.667699,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:1573:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15731:,,Angulema,,"Angulema Kalea, 5 / Vitoria-Gasteiz",42.84336,-2.667699,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1573:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15732:,,Angulema,,"Angulema Kalea, 5 / Vitoria-Gasteiz",42.84336,-2.667699,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1573:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1574:,,Euskal Herria,,Euskal Herria Bulebarra / Vitoria-Gasteiz,42.85806,-2.685054,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:15740:,,Euskal Herria,,Euskal Herria Bulebarra / Vitoria-Gasteiz,42.85806,-2.685054,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:1574:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15741:,,Euskal Herria,,Euskal Herria Bulebarra / Vitoria-Gasteiz,42.85806,-2.685054,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1574:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15742:,,Euskal Herria,,Euskal Herria Bulebarra / Vitoria-Gasteiz,42.85806,-2.685054,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1574:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:1575:,,Antso Jakituna/Sancho El Sabio,,Antso Jakitunaren Kalea / Vitoria-Gasteiz,42.848114,-2.679946,ES:Euskotren:Zone:70:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:15750:,,Antso Jakituna/Sancho El Sabio,,Antso Jakitunaren Kalea / Vitoria-Gasteiz,42.848114,-2.679946,ES:Euskotren:Zone:70:,,2,ES:Euskotren:StopPlace:1575:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15751:,,Antso Jakituna/Sancho El Sabio,,Antso Jakitunaren Kalea / Vitoria-Gasteiz,42.848114,-2.679946,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1575:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:15752:,,Antso Jakituna/Sancho El Sabio,,Antso Jakitunaren Kalea / Vitoria-Gasteiz,42.848114,-2.679946,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1575:,,0,ES:Euskotren:Level:1:,
