fare_id,route_id,origin_id,destination_id,contains_id
Ocasional_5.95,29,11,5,
Ocasional_5.95,29,3,7,
Ocasional_5.95,29,13,7,
Ocasional_5.95,29,14,8,
Ocasional_5.95,30,8,1,
Ocasional_5.95,30,8,14,
Ocasional_5.95,30,2,7,
Ocasional_5.95,30,5,11,
Ocasional_5.95,30,7,2,
Ocasional_5.95,30,7,3,
Ocasional_5.95,30,7,13,
Ocasional_5.95,30,1,8,
Ocasional_5.95,30,11,5,
Ocasional_5.95,30,3,7,
Ocasional_5.95,30,13,7,
Ocasional_5.95,30,14,8,
Ocasional_5.95,31,8,1,
Ocasional_5.95,31,8,14,
Ocasional_5.95,31,2,7,
Ocasional_5.95,31,5,11,
Ocasional_5.95,31,7,2,
Ocasional_5.95,31,7,3,
Ocasional_5.95,31,7,13,
Ocasional_5.95,31,1,8,
Ocasional_5.95,31,11,5,
Ocasional_5.95,31,3,7,
Ocasional_5.95,31,13,7,
Ocasional_5.95,31,14,8,
Ocasional_5.95,10,8,1,
Ocasional_5.95,10,8,14,
Ocasional_5.95,10,2,7,
Ocasional_5.95,10,5,11,
Ocasional_5.95,10,7,2,
Ocasional_5.95,10,7,3,
Ocasional_5.95,10,7,13,
Ocasional_5.95,10,1,8,
Ocasional_5.95,10,11,5,
Ocasional_5.95,10,3,7,
Ocasional_5.95,10,13,7,
Ocasional_5.95,10,14,8,
Ocasional_5.95,11,8,1,
Ocasional_5.95,11,8,14,
Ocasional_5.95,11,2,7,
Ocasional_5.95,11,5,11,
Ocasional_5.95,11,7,2,
Ocasional_5.95,11,7,3,
Ocasional_5.95,11,7,13,
Ocasional_5.95,11,1,8,
Ocasional_5.95,11,11,5,
Ocasional_5.95,11,3,7,
Ocasional_5.95,11,13,7,
Ocasional_5.95,11,14,8,
Ocasional_5.95,12,8,1,
Ocasional_5.95,12,8,14,
Ocasional_5.95,12,2,7,
Ocasional_5.95,12,5,11,
Ocasional_5.95,12,7,2,
Ocasional_5.95,12,7,3,
Ocasional_5.95,12,7,13,
Ocasional_5.95,12,1,8,
Ocasional_5.95,12,11,5,
Ocasional_5.95,12,3,7,
Ocasional_5.95,12,13,7,
Ocasional_5.95,12,14,8,
Ocasional_5.95,13,8,1,
Ocasional_5.95,13,8,14,
Ocasional_5.95,13,2,7,
Ocasional_5.95,13,5,11,
Ocasional_5.95,13,7,2,
Ocasional_5.95,13,7,3,
Ocasional_5.95,13,7,13,
Ocasional_5.95,13,1,8,
Ocasional_5.95,13,11,5,
Ocasional_5.95,13,3,7,
Ocasional_5.95,13,13,7,
Ocasional_5.95,13,14,8,
Ocasional_5.95,14,8,1,
Ocasional_5.95,14,8,14,
Ocasional_5.95,14,2,7,
Ocasional_5.95,14,5,11,
Ocasional_5.95,14,7,2,
Ocasional_5.95,14,7,3,
Ocasional_5.95,14,7,13,
Ocasional_5.95,14,1,8,
Ocasional_5.95,14,11,5,
Ocasional_5.95,14,3,7,
Ocasional_5.95,14,13,7,
Ocasional_5.95,14,14,8,
Ocasional_5.95,1,8,1,
Ocasional_5.95,1,8,14,
Ocasional_5.95,1,2,7,
Ocasional_5.95,1,5,11,
Ocasional_5.95,1,7,2,
Ocasional_5.95,1,7,3,
Ocasional_5.95,1,7,13,
Ocasional_5.95,1,1,8,
Ocasional_5.95,1,11,5,
Ocasional_5.95,1,3,7,
Ocasional_5.95,1,13,7,
Ocasional_5.95,1,14,8,
Ocasional_5.95,2,8,1,
Ocasional_5.95,2,8,14,
Ocasional_5.95,2,2,7,
Ocasional_5.95,2,5,11,
Ocasional_5.95,2,7,2,
Ocasional_5.95,2,7,3,
Ocasional_5.95,2,7,13,
Ocasional_5.95,2,1,8,
Ocasional_5.95,2,11,5,
Ocasional_5.95,2,3,7,
Ocasional_5.95,2,13,7,
Ocasional_5.95,2,14,8,
Ocasional_5.95,5,8,1,
Ocasional_5.95,5,8,14,
Ocasional_5.95,5,2,7,
Ocasional_5.95,5,5,11,
Ocasional_5.95,5,7,2,
Ocasional_5.95,5,7,3,
Ocasional_5.95,5,7,13,
Ocasional_5.95,5,1,8,
Ocasional_5.95,5,11,5,
Ocasional_5.95,5,3,7,
Ocasional_5.95,5,13,7,
Ocasional_5.95,5,14,8,
Ocasional_5.95,6,8,1,
Ocasional_5.95,6,8,14,
Ocasional_5.95,6,2,7,
Ocasional_5.95,6,5,11,
Ocasional_5.95,6,7,2,
Ocasional_5.95,6,7,3,
Ocasional_5.95,6,7,13,
Ocasional_5.95,6,1,8,
Ocasional_5.95,6,11,5,
Ocasional_5.95,6,3,7,
Ocasional_5.95,6,13,7,
Ocasional_5.95,6,14,8,
Ocasional_5.95,7,8,1,
Ocasional_5.95,7,8,14,
Ocasional_5.95,7,2,7,
Ocasional_5.95,7,5,11,
Ocasional_5.95,7,7,2,
Ocasional_5.95,7,7,3,
Ocasional_5.95,7,7,13,
Ocasional_5.95,7,1,8,
Ocasional_5.95,7,11,5,
Ocasional_5.95,7,3,7,
Ocasional_5.95,7,13,7,
Ocasional_5.95,7,14,8,
Ocasional_5.95,9,8,1,
Ocasional_5.95,9,8,14,
Ocasional_5.95,9,2,7,
Ocasional_5.95,9,5,11,
Ocasional_5.95,9,7,2,
Ocasional_5.95,9,7,3,
Ocasional_5.95,9,7,13,
Ocasional_5.95,9,1,8,
Ocasional_5.95,9,11,5,
Ocasional_5.95,9,3,7,
Ocasional_5.95,9,13,7,
Ocasional_5.95,9,14,8,
Ocasional_5.95,40,8,1,
Ocasional_5.95,40,8,14,
Ocasional_5.95,40,2,7,
Ocasional_5.95,40,5,11,
Ocasional_5.95,40,7,2,
Ocasional_5.95,40,7,3,
Ocasional_5.95,40,7,13,
Ocasional_5.95,40,1,8,
Ocasional_5.95,40,11,5,
Ocasional_5.95,40,3,7,
Ocasional_5.95,40,13,7,
Ocasional_5.95,40,14,8,
Ocasional_5.95,41,8,1,
Ocasional_5.95,41,8,14,
Ocasional_5.95,41,2,7,
Ocasional_5.95,41,5,11,
Ocasional_5.95,41,7,2,
Ocasional_5.95,41,7,3,
Ocasional_5.95,41,7,13,
Ocasional_5.95,41,1,8,
Ocasional_5.95,41,11,5,
Ocasional_5.95,41,3,7,
Ocasional_5.95,41,13,7,
Ocasional_5.95,41,14,8,
Ocasional_5.95,20,8,1,
Ocasional_5.95,20,8,14,
Ocasional_5.95,20,2,7,
Ocasional_5.95,20,5,11,
Ocasional_5.95,20,7,2,
Ocasional_5.95,20,7,3,
Ocasional_5.95,20,7,13,
Ocasional_5.95,20,1,8,
Ocasional_5.95,20,11,5,
Ocasional_5.95,20,3,7,
Ocasional_5.95,20,13,7,
Ocasional_5.95,20,14,8,
Ocasional_5.95,42,8,1,
Ocasional_5.95,42,8,14,
Ocasional_5.95,42,2,7,
Ocasional_5.95,42,5,11,
Ocasional_5.95,42,7,2,
Ocasional_5.95,42,7,3,
Ocasional_5.95,42,7,13,
Ocasional_5.95,42,1,8,
Ocasional_5.95,42,11,5,
Ocasional_5.95,42,3,7,
Ocasional_5.95,42,13,7,
Ocasional_5.95,42,14,8,
Ocasional_5.95,64,8,1,
Ocasional_5.95,64,8,14,
Ocasional_5.95,64,2,7,
Ocasional_5.95,64,5,11,
Ocasional_5.95,64,7,2,
Ocasional_5.95,64,7,3,
Ocasional_5.95,64,7,13,
Ocasional_5.95,64,1,8,
Ocasional_5.95,64,11,5,
Ocasional_5.95,64,3,7,
Ocasional_5.95,64,13,7,
Ocasional_5.95,64,14,8,
Ocasional_5.95,21,8,1,
Ocasional_5.95,21,8,14,
Ocasional_5.95,21,2,7,
Ocasional_5.95,21,5,11,
Ocasional_5.95,21,7,2,
Ocasional_5.95,21,7,3,
Ocasional_5.95,21,7,13,
Ocasional_5.95,21,1,8,
Ocasional_5.95,21,11,5,
Ocasional_5.95,21,3,7,
Ocasional_5.95,21,13,7,
Ocasional_5.95,21,14,8,
Ocasional_5.95,43,8,1,
Ocasional_5.95,43,8,14,
Ocasional_5.95,43,2,7,
Ocasional_5.95,43,5,11,
Ocasional_5.95,43,7,2,
Ocasional_5.95,43,7,3,
Ocasional_5.95,43,7,13,
Ocasional_5.95,43,1,8,
Ocasional_5.95,43,11,5,
Ocasional_5.95,43,3,7,
Ocasional_5.95,43,13,7,
Ocasional_5.95,43,14,8,
Ocasional_7.55,44,2,11,
Ocasional_7.55,44,2,13,
Ocasional_7.55,44,5,13,
Ocasional_7.55,44,7,1,
Ocasional_7.55,44,1,7,
Ocasional_7.55,44,1,11,
Ocasional_7.55,44,11,2,
Ocasional_7.55,44,11,1,
Ocasional_7.55,44,13,2,
Ocasional_7.55,44,13,5,
Ocasional_7.55,45,2,11,
Ocasional_7.55,45,2,13,
Ocasional_7.55,45,5,13,
Ocasional_7.55,45,7,1,
Ocasional_7.55,45,1,7,
Ocasional_7.55,45,1,11,
Ocasional_7.55,45,11,2,
Ocasional_7.55,45,11,1,
Ocasional_7.55,45,13,2,
Ocasional_7.55,45,13,5,
Ocasional_7.55,47,2,11,
Ocasional_7.55,47,2,13,
Ocasional_7.55,47,5,13,
Ocasional_7.55,47,7,1,
Ocasional_7.55,47,1,7,
Ocasional_7.55,47,1,11,
Ocasional_7.55,47,11,2,
Ocasional_7.55,47,11,1,
Ocasional_7.55,47,13,2,
Ocasional_7.55,47,13,5,
Ocasional_7.55,26,2,11,
Ocasional_7.55,26,2,13,
Ocasional_7.55,26,5,13,
Ocasional_7.55,26,7,1,
Ocasional_7.55,26,1,7,
Ocasional_7.55,26,1,11,
Ocasional_7.55,26,11,2,
Ocasional_7.55,26,11,1,
Ocasional_7.55,26,13,2,
Ocasional_7.55,26,13,5,
Ocasional_7.55,48,2,11,
Ocasional_7.55,48,2,13,
Ocasional_7.55,48,5,13,
Ocasional_7.55,48,7,1,
Ocasional_7.55,48,1,7,
Ocasional_7.55,48,1,11,
Ocasional_7.55,48,11,2,
Ocasional_7.55,48,11,1,
Ocasional_7.55,48,13,2,
Ocasional_7.55,48,13,5,
Ocasional_7.55,27,2,11,
Ocasional_7.55,27,2,13,
Ocasional_7.55,27,5,13,
Ocasional_7.55,27,7,1,
Ocasional_7.55,27,1,7,
Ocasional_7.55,27,1,11,
Ocasional_7.55,27,11,2,
Ocasional_7.55,27,11,1,
Ocasional_7.55,27,13,2,
Ocasional_7.55,27,13,5,
Ocasional_7.55,28,2,11,
Ocasional_7.55,28,2,13,
Ocasional_7.55,28,5,13,
Ocasional_7.55,28,7,1,
Ocasional_7.55,28,1,7,
Ocasional_7.55,28,1,11,
Ocasional_7.55,28,11,2,
Ocasional_7.55,28,11,1,
Ocasional_7.55,28,13,2,
Ocasional_7.55,28,13,5,
Ocasional_7.55,29,2,11,
Ocasional_7.55,29,2,13,
Ocasional_7.55,29,5,13,
Ocasional_7.55,29,7,1,
Ocasional_7.55,29,1,7,
Ocasional_7.55,29,1,11,
Ocasional_7.55,29,11,2,
Ocasional_7.55,29,11,1,
Ocasional_7.55,29,13,2,
Ocasional_7.55,29,13,5,
Ocasional_7.55,30,2,11,
Ocasional_7.55,30,2,13,
Ocasional_7.55,30,5,13,
Ocasional_7.55,30,7,1,
Ocasional_7.55,30,1,7,
Ocasional_7.55,30,1,11,
Ocasional_7.55,30,11,2,
Ocasional_7.55,30,11,1,
Ocasional_7.55,30,13,2,
Ocasional_7.55,30,13,5,
Ocasional_7.55,31,2,11,
Ocasional_7.55,31,2,13,
Ocasional_7.55,31,5,13,
Ocasional_7.55,31,7,1,
Ocasional_7.55,31,1,7,
Ocasional_7.55,31,1,11,
Ocasional_7.55,31,11,2,
Ocasional_7.55,31,11,1,
Ocasional_7.55,31,13,2,
Ocasional_7.55,31,13,5,
Ocasional_7.55,10,2,11,
Ocasional_7.55,10,2,13,
Ocasional_7.55,10,5,13,
Ocasional_7.55,10,7,1,
Ocasional_7.55,10,1,7,
Ocasional_7.55,10,1,11,
Ocasional_7.55,10,11,2,
Ocasional_7.55,10,11,1,
Ocasional_7.55,10,13,2,
Ocasional_7.55,10,13,5,
Ocasional_7.55,11,2,11,
Ocasional_7.55,11,2,13,
Ocasional_7.55,11,5,13,
Ocasional_7.55,11,7,1,
Ocasional_7.55,11,1,7,
Ocasional_7.55,11,1,11,
Ocasional_7.55,11,11,2,
Ocasional_7.55,11,11,1,
Ocasional_7.55,11,13,2,
Ocasional_7.55,11,13,5,
Ocasional_7.55,12,2,11,
Ocasional_7.55,12,2,13,
Ocasional_7.55,12,5,13,
Ocasional_7.55,12,7,1,
Ocasional_7.55,12,1,7,
Ocasional_7.55,12,1,11,
Ocasional_7.55,12,11,2,
Ocasional_7.55,12,11,1,
Ocasional_7.55,12,13,2,
Ocasional_7.55,12,13,5,
Ocasional_7.55,13,2,11,
Ocasional_7.55,13,2,13,
Ocasional_7.55,13,5,13,
Ocasional_7.55,13,7,1,
Ocasional_7.55,13,1,7,
Ocasional_7.55,13,1,11,
Ocasional_7.55,13,11,2,
Ocasional_7.55,13,11,1,
Ocasional_7.55,13,13,2,
Ocasional_7.55,13,13,5,
Ocasional_7.55,14,2,11,
Ocasional_7.55,14,2,13,
Ocasional_7.55,14,5,13,
Ocasional_7.55,14,7,1,
Ocasional_7.55,14,1,7,
Ocasional_7.55,14,1,11,
Ocasional_7.55,14,11,2,
Ocasional_7.55,14,11,1,
Ocasional_7.55,14,13,2,
Ocasional_7.55,14,13,5,
Ocasional_7.55,1,2,11,
Ocasional_7.55,1,2,13,
Ocasional_7.55,1,5,13,
Ocasional_7.55,1,7,1,
Ocasional_7.55,1,1,7,
Ocasional_7.55,1,1,11,
Ocasional_7.55,1,11,2,
Ocasional_7.55,1,11,1,
Ocasional_7.55,1,13,2,
Ocasional_7.55,1,13,5,
Ocasional_7.55,2,2,11,
Ocasional_7.55,2,2,13,
Ocasional_7.55,2,5,13,
Ocasional_7.55,2,7,1,
Ocasional_7.55,2,1,7,
Ocasional_7.55,2,1,11,
Ocasional_7.55,2,11,2,
Ocasional_7.55,2,11,1,
Ocasional_7.55,2,13,2,
Ocasional_7.55,2,13,5,
Ocasional_7.55,5,2,11,
Ocasional_7.55,5,2,13,
Ocasional_7.55,5,5,13,
Ocasional_7.55,5,7,1,
Ocasional_7.55,5,1,7,
Ocasional_7.55,5,1,11,
Ocasional_7.55,5,11,2,
Ocasional_7.55,5,11,1,
Ocasional_7.55,5,13,2,
Ocasional_7.55,5,13,5,
Ocasional_7.55,6,2,11,
Ocasional_7.55,6,2,13,
Ocasional_7.55,6,5,13,
Ocasional_7.55,6,7,1,
Ocasional_7.55,6,1,7,
Ocasional_7.55,6,1,11,
Ocasional_7.55,6,11,2,
Ocasional_7.55,6,11,1,
Ocasional_7.55,6,13,2,
Ocasional_7.55,6,13,5,
Ocasional_7.55,7,2,11,
Ocasional_7.55,7,2,13,
Ocasional_7.55,7,5,13,
Ocasional_7.55,7,7,1,
Ocasional_7.55,7,1,7,
Ocasional_7.55,7,1,11,
Ocasional_7.55,7,11,2,
Ocasional_7.55,7,11,1,
Ocasional_7.55,7,13,2,
Ocasional_7.55,7,13,5,
Ocasional_7.55,9,2,11,
Ocasional_7.55,9,2,13,
Ocasional_7.55,9,5,13,
Ocasional_7.55,9,7,1,
Ocasional_7.55,9,1,7,
Ocasional_7.55,9,1,11,
Ocasional_7.55,9,11,2,
Ocasional_7.55,9,11,1,
Ocasional_7.55,9,13,2,
Ocasional_7.55,9,13,5,
Ocasional_7.55,40,2,11,
Ocasional_7.55,40,2,13,
Ocasional_7.55,40,5,13,
Ocasional_7.55,40,7,1,
Ocasional_7.55,40,1,7,
Ocasional_7.55,40,1,11,
Ocasional_7.55,40,11,2,
Ocasional_7.55,40,11,1,
Ocasional_7.55,40,13,2,
Ocasional_7.55,40,13,5,
Ocasional_7.55,41,2,11,
Ocasional_7.55,41,2,13,
Ocasional_7.55,41,5,13,
Ocasional_7.55,41,7,1,
Ocasional_7.55,41,1,7,
Ocasional_7.55,41,1,11,
Ocasional_7.55,41,11,2,
Ocasional_7.55,41,11,1,
Ocasional_7.55,41,13,2,
Ocasional_7.55,41,13,5,
Ocasional_7.55,20,2,11,
Ocasional_7.55,20,2,13,
Ocasional_7.55,20,5,13,
Ocasional_7.55,20,7,1,
Ocasional_7.55,20,1,7,
Ocasional_7.55,20,1,11,
Ocasional_7.55,20,11,2,
Ocasional_7.55,20,11,1,
Ocasional_7.55,20,13,2,
Ocasional_7.55,20,13,5,
Ocasional_7.55,42,2,11,
Ocasional_7.55,42,2,13,
Ocasional_7.55,42,5,13,
Ocasional_7.55,42,7,1,
Ocasional_7.55,42,1,7,
Ocasional_7.55,42,1,11,
Ocasional_7.55,42,11,2,
Ocasional_7.55,42,11,1,
Ocasional_7.55,42,13,2,
Ocasional_7.55,42,13,5,
Ocasional_7.55,64,2,11,
Ocasional_7.55,64,2,13,
Ocasional_7.55,64,5,13,
Ocasional_7.55,64,7,1,
Ocasional_7.55,64,1,7,
Ocasional_7.55,64,1,11,
Ocasional_7.55,64,11,2,
Ocasional_7.55,64,11,1,
Ocasional_7.55,64,13,2,
Ocasional_7.55,64,13,5,
Ocasional_7.55,21,2,11,
Ocasional_7.55,21,2,13,
Ocasional_7.55,21,5,13,
Ocasional_7.55,21,7,1,
Ocasional_7.55,21,1,7,
Ocasional_7.55,21,1,11,
Ocasional_7.55,21,11,2,
Ocasional_7.55,21,11,1,
Ocasional_7.55,21,13,2,
Ocasional_7.55,21,13,5,
Ocasional_7.55,43,2,11,
Ocasional_7.55,43,2,13,
Ocasional_7.55,43,5,13,
Ocasional_7.55,43,7,1,
Ocasional_7.55,43,1,7,
Ocasional_7.55,43,1,11,
Ocasional_7.55,43,11,2,
Ocasional_7.55,43,11,1,
Ocasional_7.55,43,13,2,
Ocasional_7.55,43,13,5,
Ocasional_1.35,44,8,8,
Ocasional_1.35,44,2,2,
Ocasional_1.35,44,5,5,
Ocasional_1.35,44,7,7,
Ocasional_1.35,44,12,12,
Ocasional_1.35,44,1,1,
Ocasional_1.35,44,11,11,
Ocasional_1.35,44,3,3,
Ocasional_1.35,44,13,13,
Ocasional_1.35,44,14,14,
Ocasional_1.35,45,8,8,
Ocasional_1.35,45,2,2,
Ocasional_1.35,45,5,5,
Ocasional_1.35,45,7,7,
Ocasional_1.35,45,12,12,
Ocasional_1.35,45,1,1,
Ocasional_1.35,45,11,11,
Ocasional_1.35,45,3,3,
Ocasional_1.35,45,13,13,
Ocasional_1.35,45,14,14,
Ocasional_1.35,47,8,8,
Ocasional_1.35,47,2,2,
Ocasional_1.35,47,5,5,
Ocasional_1.35,47,7,7,
Ocasional_1.35,47,12,12,
Ocasional_1.35,47,1,1,
Ocasional_1.35,47,11,11,
Ocasional_1.35,47,3,3,
Ocasional_1.35,47,13,13,
Ocasional_1.35,47,14,14,
Ocasional_1.35,26,8,8,
Ocasional_1.35,26,2,2,
Ocasional_1.35,26,5,5,
Ocasional_1.35,26,7,7,
Ocasional_1.35,26,12,12,
Ocasional_1.35,26,1,1,
Ocasional_1.35,26,11,11,
Ocasional_1.35,26,3,3,
Ocasional_1.35,26,13,13,
Ocasional_1.35,26,14,14,
Ocasional_1.35,48,8,8,
Ocasional_1.35,48,2,2,
Ocasional_1.35,48,5,5,
Ocasional_1.35,48,7,7,
Ocasional_1.35,48,12,12,
Ocasional_1.35,48,1,1,
Ocasional_1.35,48,11,11,
Ocasional_1.35,48,3,3,
Ocasional_1.35,48,13,13,
Ocasional_1.35,48,14,14,
Ocasional_1.35,27,8,8,
Ocasional_1.35,27,2,2,
Ocasional_1.35,27,5,5,
Ocasional_1.35,27,7,7,
Ocasional_1.35,27,12,12,
Ocasional_1.35,27,1,1,
Ocasional_1.35,27,11,11,
Ocasional_1.35,27,3,3,
Ocasional_1.35,27,13,13,
Ocasional_1.35,27,14,14,
Ocasional_1.35,28,8,8,
Ocasional_1.35,28,2,2,
Ocasional_1.35,28,5,5,
Ocasional_1.35,28,7,7,
Ocasional_1.35,28,12,12,
Ocasional_1.35,28,1,1,
Ocasional_1.35,28,11,11,
Ocasional_1.35,28,3,3,
Ocasional_1.35,28,13,13,
Ocasional_1.35,28,14,14,
Ocasional_1.35,29,8,8,
Ocasional_1.35,29,2,2,
Ocasional_1.35,29,5,5,
Ocasional_1.35,29,7,7,
Ocasional_1.35,29,12,12,
Ocasional_1.35,29,1,1,
Ocasional_1.35,29,11,11,
Ocasional_1.35,29,3,3,
Ocasional_1.35,29,13,13,
Ocasional_1.35,29,14,14,
Ocasional_1.35,30,8,8,
Ocasional_1.35,30,2,2,
Ocasional_1.35,30,5,5,
Ocasional_1.35,30,7,7,
Ocasional_1.35,30,12,12,
Ocasional_1.35,30,1,1,
Ocasional_1.35,30,11,11,
Ocasional_1.35,30,3,3,
Ocasional_1.35,30,13,13,
Ocasional_1.35,30,14,14,
Ocasional_1.35,31,8,8,
Ocasional_1.35,31,2,2,
Ocasional_1.35,31,5,5,
Ocasional_1.35,31,7,7,
Ocasional_1.35,31,12,12,
Ocasional_1.35,31,1,1,
Ocasional_1.35,31,11,11,
Ocasional_1.35,31,3,3,
Ocasional_1.35,31,13,13,
Ocasional_1.35,31,14,14,
Ocasional_1.35,10,8,8,
Ocasional_1.35,10,2,2,
Ocasional_1.35,10,5,5,
Ocasional_1.35,10,7,7,
Ocasional_1.35,10,12,12,
Ocasional_1.35,10,1,1,
Ocasional_1.35,10,11,11,
Ocasional_1.35,10,3,3,
Ocasional_1.35,10,13,13,
Ocasional_1.35,10,14,14,
Ocasional_1.35,11,8,8,
Ocasional_1.35,11,2,2,
Ocasional_1.35,11,5,5,
Ocasional_1.35,11,7,7,
Ocasional_1.35,11,12,12,
Ocasional_1.35,11,1,1,
Ocasional_1.35,11,11,11,
Ocasional_1.35,11,3,3,
Ocasional_1.35,11,13,13,
Ocasional_1.35,11,14,14,
Ocasional_1.35,12,8,8,
Ocasional_1.35,12,2,2,
Ocasional_1.35,12,5,5,
Ocasional_1.35,12,7,7,
Ocasional_1.35,12,12,12,
Ocasional_1.35,12,1,1,
Ocasional_1.35,12,11,11,
Ocasional_1.35,12,3,3,
Ocasional_1.35,12,13,13,
Ocasional_1.35,12,14,14,
Ocasional_1.35,13,8,8,
Ocasional_1.35,13,2,2,
Ocasional_1.35,13,5,5,
Ocasional_1.35,13,7,7,
Ocasional_1.35,13,12,12,
Ocasional_1.35,13,1,1,
Ocasional_1.35,13,11,11,
Ocasional_1.35,13,3,3,
Ocasional_1.35,13,13,13,
Ocasional_1.35,13,14,14,
Ocasional_1.35,14,8,8,
Ocasional_1.35,14,2,2,
Ocasional_1.35,14,5,5,
Ocasional_1.35,14,7,7,
Ocasional_1.35,14,12,12,
Ocasional_1.35,14,1,1,
Ocasional_1.35,14,11,11,
Ocasional_1.35,14,3,3,
Ocasional_1.35,14,13,13,
Ocasional_1.35,14,14,14,
Ocasional_1.35,1,8,8,
Ocasional_1.35,1,2,2,
Ocasional_1.35,1,5,5,
Ocasional_1.35,1,7,7,
Ocasional_1.35,1,12,12,
Ocasional_1.35,1,1,1,
Ocasional_1.35,1,11,11,
Ocasional_1.35,1,3,3,
Ocasional_1.35,1,13,13,
Ocasional_1.35,1,14,14,
Ocasional_1.35,2,8,8,
Ocasional_1.35,2,2,2,
Ocasional_1.35,2,5,5,
Ocasional_1.35,2,7,7,
Ocasional_1.35,2,12,12,
Ocasional_1.35,2,1,1,
Ocasional_1.35,2,11,11,
Ocasional_1.35,2,3,3,
Ocasional_1.35,2,13,13,
Ocasional_1.35,2,14,14,
Ocasional_1.35,5,8,8,
Ocasional_1.35,5,2,2,
Ocasional_1.35,5,5,5,
Ocasional_1.35,5,7,7,
Ocasional_1.35,5,12,12,
Ocasional_1.35,5,1,1,
Ocasional_1.35,5,11,11,
Ocasional_1.35,5,3,3,
Ocasional_1.35,5,13,13,
Ocasional_1.35,5,14,14,
Ocasional_1.35,6,8,8,
Ocasional_1.35,6,2,2,
Ocasional_1.35,6,5,5,
Ocasional_1.35,6,7,7,
Ocasional_1.35,6,12,12,
Ocasional_1.35,6,1,1,
Ocasional_1.35,6,11,11,
Ocasional_1.35,6,3,3,
Ocasional_1.35,6,13,13,
Ocasional_1.35,6,14,14,
Ocasional_1.35,7,8,8,
Ocasional_1.35,7,2,2,
Ocasional_1.35,7,5,5,
Ocasional_1.35,7,7,7,
Ocasional_1.35,7,12,12,
Ocasional_1.35,7,1,1,
Ocasional_1.35,7,11,11,
Ocasional_1.35,7,3,3,
Ocasional_1.35,7,13,13,
Ocasional_1.35,7,14,14,
Ocasional_1.35,9,8,8,
Ocasional_1.35,9,2,2,
Ocasional_1.35,9,5,5,
Ocasional_1.35,9,7,7,
Ocasional_1.35,9,12,12,
Ocasional_1.35,9,1,1,
Ocasional_1.35,9,11,11,
Ocasional_1.35,9,3,3,
Ocasional_1.35,9,13,13,
Ocasional_1.35,9,14,14,
Ocasional_1.35,40,8,8,
Ocasional_1.35,40,2,2,
Ocasional_1.35,40,5,5,
Ocasional_1.35,40,7,7,
Ocasional_1.35,40,12,12,
Ocasional_1.35,40,1,1,
Ocasional_1.35,40,11,11,
Ocasional_1.35,40,3,3,
Ocasional_1.35,40,13,13,
Ocasional_1.35,40,14,14,
Ocasional_1.35,41,8,8,
Ocasional_1.35,41,2,2,
Ocasional_1.35,41,5,5,
Ocasional_1.35,41,7,7,
Ocasional_1.35,41,12,12,
Ocasional_1.35,41,1,1,
Ocasional_1.35,41,11,11,
Ocasional_1.35,41,3,3,
Ocasional_1.35,41,13,13,
Ocasional_1.35,41,14,14,
Ocasional_1.35,20,8,8,
Ocasional_1.35,20,2,2,
Ocasional_1.35,20,5,5,
Ocasional_1.35,20,7,7,
Ocasional_1.35,20,12,12,
Ocasional_1.35,20,1,1,
Ocasional_1.35,20,11,11,
Ocasional_1.35,20,3,3,
Ocasional_1.35,20,13,13,
Ocasional_1.35,20,14,14,
Ocasional_1.35,42,8,8,
Ocasional_1.35,42,2,2,
Ocasional_1.35,42,5,5,
Ocasional_1.35,42,7,7,
Ocasional_1.35,42,12,12,
Ocasional_1.35,42,1,1,
Ocasional_1.35,42,11,11,
Ocasional_1.35,42,3,3,
Ocasional_1.35,42,13,13,
Ocasional_1.35,42,14,14,
Ocasional_1.35,64,8,8,
Ocasional_1.35,64,2,2,
Ocasional_1.35,64,5,5,
Ocasional_1.35,64,7,7,
Ocasional_1.35,64,12,12,
Ocasional_1.35,64,1,1,
Ocasional_1.35,64,11,11,
Ocasional_1.35,64,3,3,
Ocasional_1.35,64,13,13,
Ocasional_1.35,64,14,14,
Ocasional_1.35,21,8,8,
Ocasional_1.35,21,2,2,
Ocasional_1.35,21,5,5,
Ocasional_1.35,21,7,7,
Ocasional_1.35,21,12,12,
Ocasional_1.35,21,1,1,
Ocasional_1.35,21,11,11,
Ocasional_1.35,21,3,3,
Ocasional_1.35,21,13,13,
Ocasional_1.35,21,14,14,
Ocasional_1.35,43,8,8,
Ocasional_1.35,43,2,2,
Ocasional_1.35,43,5,5,
Ocasional_1.35,43,7,7,
Ocasional_1.35,43,12,12,
Ocasional_1.35,43,1,1,
Ocasional_1.35,43,11,11,
Ocasional_1.35,43,3,3,
Ocasional_1.35,43,13,13,
Ocasional_1.35,43,14,14,
Ocasional_9.9,44,1,13,
Ocasional_9.9,44,1,14,
Ocasional_9.9,44,13,1,
Ocasional_9.9,44,14,1,
Ocasional_9.9,45,1,13,
Ocasional_9.9,45,1,14,
Ocasional_9.9,45,13,1,
Ocasional_9.9,45,14,1,
Ocasional_9.9,47,1,13,
Ocasional_9.9,47,1,14,
Ocasional_9.9,47,13,1,
Ocasional_9.9,47,14,1,
Ocasional_9.9,26,1,13,
Ocasional_9.9,26,1,14,
Ocasional_9.9,26,13,1,
Ocasional_9.9,26,14,1,
Ocasional_9.9,48,1,13,
Ocasional_9.9,48,1,14,
