table_name,field_name,language,translation,record_id,record_sub_id,field_value
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786210:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786230:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786250:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786270:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786290:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786310:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786330:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786350:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786370:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786390:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786410:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786430:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786450:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786470:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786490:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786510:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786530:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786550:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786570:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786590:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786610:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786630:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786650:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786670:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786690:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786710:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786730:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786750:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786770:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786790:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786810:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786830:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786850:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786870:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786890:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786910:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786930:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786950:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786970:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10786990:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10787010:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10787030:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10787050:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787120:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787130:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787150:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787160:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787170:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787180:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787190:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787200:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787210:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787220:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787230:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787240:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787250:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787260:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787270:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787280:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787290:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787300:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787310:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787320:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787330:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787340:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787350:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787360:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787370:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787380:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787390:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787400:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787410:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787420:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787440:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787450:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10787460:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787480:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787490:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10787500:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787520:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787540:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10787550:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787560:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787580:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10787590:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787600:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787620:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10787630:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787640:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787660:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10787670:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787680:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787700:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10787710:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787720:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787740:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10787750:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787760:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787780:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10787790:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787800:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787820:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10787830:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787840:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787860:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10787870:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787880:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787900:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10787910:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787920:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787940:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10787950:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10787960:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10787980:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10788000:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10788010:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10788030:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10788050:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10788070:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10788090:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10788100:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10788760:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10788800:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10788830:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10788850:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10788870:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10788890:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10788910:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10788930:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10788950:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10788970:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10788990:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10789010:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10789030:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10789050:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10790780:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10790800:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10790820:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10790840:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10790860:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10790880:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10790890:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10790910:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10791170:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10791920:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10791940:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10791960:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10791980:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792000:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792020:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792040:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792060:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792090:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792110:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792130:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792150:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792170:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792190:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792210:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792230:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792250:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792270:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792290:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792310:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792330:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792350:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792370:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792390:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792410:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792430:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792450:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792470:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792490:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792510:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792530:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792550:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792570:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792590:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792610:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792630:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792650:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792670:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792690:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792710:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792730:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792750:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792770:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792790:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792810:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792830:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792850:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792870:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792890:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792910:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792930:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792950:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10792970:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793000:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793010:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793020:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793030:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793040:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793050:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793060:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793070:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793080:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793090:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793100:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793110:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793120:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10793130:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793170:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793180:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793200:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793210:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793220:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793230:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793240:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793250:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793260:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793270:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793280:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793290:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793300:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793310:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793320:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793330:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793340:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793350:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793360:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793370:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793380:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793390:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793400:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793410:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793420:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793430:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793440:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793450:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793460:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793470:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793490:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793500:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10793510:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793530:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793540:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10793550:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793570:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793590:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10793600:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793610:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793630:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10793640:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793650:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793670:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10793680:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793690:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793710:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10793720:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793730:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793750:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10793760:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793770:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793790:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10793800:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793810:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793830:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10793840:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793850:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793870:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10793880:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793890:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793910:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10793920:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793930:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793950:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10793960:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10793970:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10793990:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10794000:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10794010:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10794030:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10794050:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10794060:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia-Lasarte,ES:Euskotren:Journey:10794080:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10794100:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10794120:,,
trips,trip_headsign,fr,Hendaye,ES:Euskotren:Journey:10794140:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10794150:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10794870:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10794910:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10794940:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10794960:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10794980:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10795000:,,
trips,trip_headsign,fr,Saint-Sébastien-Donostia,ES:Euskotren:Journey:10795020:,,
